,00000000,00000001,00000002,00000003,00000004,00000005,00000006,00000007,00000008,00000009,00000010,00000011,00000012,00000013,00000014,00000015,00000016,00000017,00000018,00000019,00000020,00000021,00000022,00000023,00000024,00000025,00000026,00000027,00000028,00000029,00000030,00000031,00000032,00000033,00000034,00000035,00000036,00000037,00000038,00000039,00000040,00000041,00000042,00000043,00000044,00000045,00000046,00000047,00000048,00000049,00000050,00000051,00000052,00000053,00000054,00000055,00000056,00000057,00000058,00000059,00000060,00000061,00000062,00000063,00000064,00000065,00000066,00000067,00000068,00000069,00000070,00000071,00000072,00000073,00000074,00000075,00000076,00000077,00000078,00000079,00000080,00000081,00000082,00000083,00000084,00000085,00000086,00000087,00000088,00000089,00000090,00000091,00000092,00000093,00000094,00000095,00000096,00000097,00000098,00000099,13131212,13131211,13121212,13121312,13121313,13131312,13121213,13141211,13141210,1314129,12121312,12121313,12121314,12111314,12111315,12101316,13131213,1315129,13131311,14141210,13131313,13141311,13121214,13121314,13111315,12131313,12131312,12121213,12121214,12111316,13111314,11101316,12131213,14151210,12131212,12121212,13111214,12121315,12131211,11121212,11121213,11111213,11111214,11101214,11101215,11101315,10101315,10101316,1091316,11111314,13141312,13141313,14141313,14141312,15141313,15131314,15131315,15141314,14141212,14131212,14131213,14131214,14121314,14121315,14111315,14111316,13111316,14121213,14121214,14131313,14131314,14141311,14131312,14121313,13121315,14111314,12111214,14131211,11111315,14111214,13111215,13101215,13101315,13101316,12101317,1291317,14131311,13141212,14121212,13111213,12111313,11121313,13111313,11121312,11121314,13131314,15131312,15131313,15121313,15121314,14141211,15141312,12111213,11111313,10111315,14111215,1391316,10111314,10121314,15131213,10111313,10121313,11131212,15121315,9101315,10121312,10131312,10131313,11131312,11131313,13101317,11131314,11121315,10141312,15121316,15111316,15111315,11141313,11141312,10101314,11121214,15131212,15121213,12141313,12141312,10141311,11141311,15151312,10131311,10121315,11101314,10131212,10121212,10121213,10111214,10131211,9121313,9111314,9111315,9101316,10121214,9121312,11131211,11131311,9121314,10131213,11131213,9121213,9121212,8121212,8121213,8111213,8111214,8101314,8101315,7101315,7101316,791316,8111314,8101214,691317,8111313,9111213,791315,8111315,8101316,791317,9111313,8121313,9111214,891316,691316,9101214,9131212,9101314,12131314,9131211,7101314,8121312
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.223762988783,83.96343086646407,83.52542048999399,16.76690851369279,80.98075939696557,81.8621338977688,84.04811155691297,82.89324265187177,-2.262040251899163,-1.99980299,82.80077111838074,79.41290609340356,-10.009843525040319,-8.200596199053152,-19.04735059474628,-2.0,77.36683511661526,0,83.39781021273407,0.01,37.57996806665601,82.06294000451138,69.30500184786779,52.22989608815839,0.32525003969952204,73.17350031433993,82.87624517494658,71.02374519632562,-0.06371875980364256,0,1.1915101003647162,0,78.87381576650193,0,78.15317261758227,77.4382231757467,-0.09789300910538395,0,0.0301143861227037,31.28274647782364,33.7085242070478,30.54523686038765,36.40195792310067,0.36647871030908824,0.0922349584932304,-0.14583577310664336,-15.293669064285584,-9.711536401284757,-2.0,0.22567313907784853,80.6623894343724,71.62405275006478,1.2402750999526508,53.37673615962897,30.275649244810154,58.38571977340201,7.718781651366933,-2.0,4.820128317443399,76.71459880528336,76.01538393316223,1.2373829886577417,21.54549885268745,-1.3683247249285093,22.130599212042476,-1.3257531531519484,0.0909470681128542,77.1137626524406,73.8169097673701,58.41304508904509,-1.844858884842923,68.58362783727779,71.69932924090521,15.35355490170072,0.3176706074665526,39.41704755377251,-0.1252407228916406,65.51296335605696,-1.8625889952105639,19.115020987424792,0.05628338332764241,0.019999000000000003,0.039699009611870596,-1.9410057906148899,-2.0,0,68.05969605428865,46.83532375180408,1.9511605100812515,1.5745936278355548,-0.06135095688100974,17.89561473544129,0.010278465996022309,46.95471292877536,4.494960977569139,0.16034649726198913,63.84672773598275,67.06405807300958,68.24356054894831,67.62834225594969,37.82660592291202,27.045694783833575,0.09515147334812088,-0.20155942299822618,-12.310130785512023,1.9581971474993232,0.01,-14.652197133675129,-8.579664108231945,11.394756223141185,-0.22618935115733826,-4.460494039639962,26.853371866210825,-0.038877214335171884,0.4413993641542968,3.21682892939651,6.887799265783122,-1.509109266178727,50.40174440178012,14.41748585777691,0,0.12468277286922703,-0.09251744425787818,0.5635473592256934,0,0.031085238083069226,0.010296970300990001,0.39558507785039365,9.76390467334084,-0.21006815639430315,-0.016152787928034606,0.02242408279473653,0.6362867575724592,74.82425485190015,81.17258990855385,5.373811978762454,1.1378063101056566,0.2740505492350528,36.92831256646592,0,-0.10420994511631648,33.39578007248864,35.29544731443506,10.507110519849425,-0.4562671900867037,22.381025126379438,1.0782023859909753,0.9428730068485308,0.6342951030776528,0.041119791441487405,-0.29233155986002934,7.744398808122676,6.131770949124582,34.93640386188078,0.032329721165771416,0.012191481901967019,11.712190299311203,3.5425688227580547,18.55232899773878,4.788783579721082,5.485318321960511,5.186448645181322,4.257924790264151,3.6681414147678812,4.090054229473537,3.303710266946019,2.953854433157119,2.1898210924257997,3.8479931755525865,3.022748659547812,0,0.14454612028916664,2.0500302868382643,0.1345255122161863,1.0150130484328408,0.7366716802331641,0,0.17251759594825572,0.05455824301276412,0.4955340189301291,0.1466138710026244,0,0.07105848670267086,0.8090979913925486,0.14751809300704313,0.019999000000000003,0.15126234407034475,0.029795009840573095,0.06306730035889671
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.58808651859025,56.889712312248896,14.38678706183813,82.96258098196955,83.33847736970624,83.18713269959323,82.09752281205981,12.601124670108874,-5.812434531597402,0.0,50.98974295177036,82.97931499620492,76.1189637871944,2.618763531771214,-17.949359870084965,0.0,84.3144439917452,0,74.75639507806774,-1.99000199,82.1097379926056,19.392615167421138,83.75556357101638,83.56961320173222,72.41981975814464,82.87221531400566,79.98974278471685,78.70114947211816,72.75502285618252,0,80.29612774020637,0,19.735594348185305,0,52.67482615997885,65.48282217591223,60.77730078632815,0,0.0,0.9273887091942316,5.67575959296889,1.9310669049412041,2.6490519156834527,0.0,0.0,7.5822543172822465,-13.472747351400841,-9.837813658689214,-2.10605365531995,40.367229164328634,8.694483539373346,5.759527187310761,43.77102080309067,4.063023399021049,0.15071607062683928,1.2748667040609076,0.0,1.0694154038816865,0.0,33.12273004370428,20.240287672072103,0.0,74.8731950077242,70.87438176839342,1.0272625369204258,-1.9436447320054422,0.0,44.83076445139765,18.62232882502302,71.58444113377502,1.5537594374572588,4.600067505893316,58.58205544932598,72.26699360479057,0.0,1.9763523100164417,4.096238950383639,0.5148666599466186,6.415039798579257,1.7135409406477318,1.3071404105609603,0.0,0.0,0.09075255858524792,0.0,0,0.7810007228893815,0.1320539139593013,0.0,0.0,1.6451176267194456,47.85861884679574,0.0,8.427460609851028,-1.4670653008669585,0.0,1.6759724067034742,14.524866649266448,5.50258339542182,18.582574692567054,0.06590298929247022,0.08737268478366914,0.0,36.380371800729904,-11.863988010590354,0.0,0.0,-2.467251744680906,10.35087553817883,0.0,9.123908118668627,33.435126977781024,0.4908514105601358,70.35970798125058,0.0,35.42927308183889,36.25131257260131,9.712037726059453,18.50532800910167,51.22507204164704,0,0.0,0.0,0.010309073264250077,0,0.0,4.116163879487876,0.0,0.0,-0.20475597981708518,19.94687610224017,0.0,0.0,2.0297733774364346,4.195201221478,0.0140056712590902,0.0,0.0,2.4461717086307564,0,0.1148581515305414,1.6540398348449643,11.486639344422139,35.22980401767427,0.1942890789124944,0.35070651696768157,0.0,0.0,0.011914750557438956,0.0,14.639892721029737,0.0,0.0,0.1526676573588179,0.0,0.0,0.10626901421970225,18.445165672235618,3.7590055800880533,0.048746970308679395,0.14403624434919152,0.3154638172824789,0.09982270612349511,0.0,0.09938252776442272,0.07219328513585804,0.1782445051171341,0.04096131837628218,0.08809769594852615,0.04831239314315072,0,0.0,0.05585395651359602,0.0,0.0,0.017883173021714677,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
